id,name,model,price,review,mileage,year,fuel_type,transmission,color,location,is_featured,image_urls,rating
Kq3sjN2inAeQZIL,Toyota C-HR,Sedan,$674,All security check order.,51354,2006,Diesel,Manual,DarkGreen,"North Henryland, MH",True,https://images.pexels.com/photos/339441/pexels-photo-4440571.jpeg,3.6
jqFOsVahSpn4Nce,Hyundai Tiburon,Sedan,$494,Development successful style.,52669,2021,Diesel,Automatic,LightYellow,"New Timothy, MP",True,https://images.pexels.com/photos/162646/pexels-photo-4014966.jpeg|https://images.pexels.com/photos/667819/pexels-photo-8506026.jpeg|https://images.pexels.com/photos/419378/pexels-photo-4583021.jpeg,3.7
MbLosog3Pbphw4T,Audi S4,SUV,$615,Tree present strong suggest eat affect little tonight.,54647,2012,Electric,Automatic,SteelBlue,"Michaelville, MN",True,https://images.pexels.com/photos/771188/pexels-photo-2951283.jpeg,3.6
wJrfjdHFxJz4kQf,Kia Borrego,Sedan,$812,Quality person start keep month wait.,26250,2001,Electric,Automatic,DarkCyan,"Halestad, MP",True,https://images.pexels.com/photos/459429/pexels-photo-3410550.jpeg|https://images.pexels.com/photos/334429/pexels-photo-4505670.jpeg|https://images.pexels.com/photos/506838/pexels-photo-7019265.jpeg,3.3
o71ATRFr9To9iZA,Hyundai Santa Cruz,SUV,$472,Act answer director top suddenly future group general.,48094,2008,Gasoline,Automatic,NavajoWhite,"Aprilside, NY",False,https://images.pexels.com/photos/580081/pexels-photo-6552310.jpeg,4.1
PnwVqaazdZkGu9j,Mazda CX-30,SUV,$567,Mind result sea involve claim talk information.,59457,2004,Electric,Automatic,MediumAquaMarine,"Port Nicoleberg, FM",False,https://images.pexels.com/photos/247510/pexels-photo-4791440.jpeg|https://images.pexels.com/photos/261111/pexels-photo-7836083.jpeg|https://images.pexels.com/photos/396462/pexels-photo-2453564.jpeg,3.8
Gv5kiq0wc4zHFzQ,BMW i8,Truck,$996,Industry stock really human TV foot eight hour.,54393,2011,Diesel,Manual,Linen,"Mosleyville, IA",False,https://images.pexels.com/photos/557305/pexels-photo-2073541.jpeg|https://images.pexels.com/photos/421503/pexels-photo-6332049.jpeg,4.2
FjX0jdrOvfiDYvu,Chevrolet Trailblazer,SUV,$602,Than production financial.,92448,2014,Gasoline,Manual,AliceBlue,"Geraldside, ME",False,https://images.pexels.com/photos/19327/pexels-photo-9286084.jpeg|https://images.pexels.com/photos/76693/pexels-photo-2444325.jpeg|https://images.pexels.com/photos/966006/pexels-photo-5800602.jpeg,3.2
W7YB9H4Wymk3X1t,Mercedes-Benz R-Class,SUV,$426,Wrong able plant change adult central.,27263,2012,Diesel,Automatic,Olive,"Port Masonview, PW",True,https://images.pexels.com/photos/653423/pexels-photo-1238585.jpeg,4.0
c43pNABKeIU5XIF,Dodge Avenger,Truck,$584,Pull growth party role.,41107,2018,Diesel,Manual,MediumOrchid,"Reedstad, WI",True,https://images.pexels.com/photos/150203/pexels-photo-4660074.jpeg|https://images.pexels.com/photos/879110/pexels-photo-4201108.jpeg,3.1
TbpWmseYalWzMez,Dodge Caliber,Sedan,$996,Nice student establish word make significant state option.,94077,2021,Diesel,Manual,LimeGreen,"Port Rachelburgh, IN",True,https://images.pexels.com/photos/803606/pexels-photo-9728316.jpeg|https://images.pexels.com/photos/269365/pexels-photo-1898867.jpeg,3.2
Of3SAAnq1c1GK86,Hyundai Santa Cruz,Sedan,$836,Huge different teach during.,28222,2010,Diesel,Automatic,LightGoldenRodYellow,"Brianborough, AS",False,https://images.pexels.com/photos/598355/pexels-photo-1575212.jpeg|https://images.pexels.com/photos/780201/pexels-photo-9020131.jpeg,3.6
WE0xm3mlqox0Qas,Hyundai Veracruz,Truck,$868,Office dog may particular.,80441,2019,Electric,Automatic,DarkGoldenRod,"West Michael, AL",True,https://images.pexels.com/photos/721968/pexels-photo-7174942.jpeg|https://images.pexels.com/photos/317536/pexels-photo-5895637.jpeg|https://images.pexels.com/photos/493006/pexels-photo-4648246.jpeg,3.3
CdW6UrYigJYI4pN,Chevrolet Express,SUV,$801,Close past enough cold cost glass inside.,28961,2014,Diesel,Manual,PeachPuff,"Lake Debra, ME",True,https://images.pexels.com/photos/691723/pexels-photo-2515170.jpeg,3.5
F5NybClaDxHp51P,Toyota MR2,Truck,$997,Final stage fly expert situation friend.,66171,2020,Electric,Manual,Orchid,"Claytonville, OR",True,https://images.pexels.com/photos/380903/pexels-photo-3602571.jpeg|https://images.pexels.com/photos/219939/pexels-photo-5801544.jpeg|https://images.pexels.com/photos/770185/pexels-photo-5548083.jpeg,3.2
l4KRLfWTKKUwYrD,Mercedes-Benz SLC,SUV,$964,Identify star maybe first part data wrong.,10674,2013,Gasoline,Automatic,IndianRed,"Barryfort, AS",False,https://images.pexels.com/photos/401805/pexels-photo-6424121.jpeg|https://images.pexels.com/photos/390167/pexels-photo-1508390.jpeg|https://images.pexels.com/photos/8394/pexels-photo-6980158.jpeg,3.7
wqH2tYlejWWoz3w,BMW i3,SUV,$865,Rate environment challenge.,93434,2006,Electric,Automatic,Teal,"Williamstad, FL",False,https://images.pexels.com/photos/893140/pexels-photo-4707751.jpeg,4.7
yybUf4YP5DHjIDI,Audi Q5,Truck,$922,Account amount home deep rock.,93267,2015,Electric,Manual,LightYellow,"Taylorside, AL",True,https://images.pexels.com/photos/735686/pexels-photo-2508110.jpeg,5.0
Uv53b0rWxktZAYk,Subaru WRX,Truck,$994,Customer cause tree enjoy adult state weight.,84473,2003,Electric,Manual,Maroon,"Dawnside, VT",True,https://images.pexels.com/photos/829702/pexels-photo-8909811.jpeg|https://images.pexels.com/photos/853217/pexels-photo-3742295.jpeg,4.6
7xhQRoah0aKgQnL,Mercedes-Benz AMG GT,SUV,$809,Build edge if recognize military material maintain.,56159,2022,Electric,Manual,DarkOrange,"West Judyfort, DC",False,https://images.pexels.com/photos/295577/pexels-photo-6903859.jpeg|https://images.pexels.com/photos/725139/pexels-photo-1962012.jpeg,4.1
hp2qIHxtBBXFqyA,BMW i8,Sedan,$577,Social likely cut or rock security star.,50274,2013,Electric,Manual,Fuchsia,"Jasonstad, MT",False,https://images.pexels.com/photos/880587/pexels-photo-2176990.jpeg,4.0
MDeKekyR0pzHZWS,Kia Stinger GT,Sedan,$773,Economic ahead benefit degree foreign leave.,41261,2012,Diesel,Automatic,DimGray,"North Andre, NY",False,https://images.pexels.com/photos/567167/pexels-photo-3851094.jpeg,3.5
ZscPOxccWFsQDAW,Volkswagen e-Golf,SUV,$642,Inside after citizen treatment.,80846,2014,Electric,Manual,MediumVioletRed,"Lake Tomborough, AL",True,https://images.pexels.com/photos/576396/pexels-photo-8249566.jpeg,4.0
FIWL98YOHA9uAwk,GMC Safari,Truck,$619,Executive fund concern.,41709,2011,Gasoline,Automatic,LavenderBlush,"Kurtburgh, ME",True,https://images.pexels.com/photos/442421/pexels-photo-3689022.jpeg|https://images.pexels.com/photos/91985/pexels-photo-5986627.jpeg,3.4
oZL3SzHBaOtZmL7,Kia Niro,Sedan,$461,Suddenly deal almost the finish man.,13263,2021,Gasoline,Manual,AntiqueWhite,"Murphyberg, NV",False,https://images.pexels.com/photos/282342/pexels-photo-8887704.jpeg,4.0
z0qSQXGikiXui1g,GMC Safari,Truck,$806,Difficult price fund.,98241,2013,Gasoline,Manual,Aquamarine,"West Nicholas, FM",True,https://images.pexels.com/photos/575874/pexels-photo-7018436.jpeg|https://images.pexels.com/photos/567861/pexels-photo-3843718.jpeg,3.7
4TkVefq0MkMfAqo,Hyundai Ioniq,Truck,$906,Modern usually cut newspaper necessary other region.,23955,2003,Diesel,Automatic,DarkTurquoise,"South Brianland, HI",True,https://images.pexels.com/photos/452481/pexels-photo-8789750.jpeg,3.8
vn8XGoi1ZiZRIeT,Toyota FJ Cruiser,Truck,$400,Without despite almost left yard.,10032,2002,Diesel,Automatic,DimGray,"Mitchellport, CA",True,https://images.pexels.com/photos/601231/pexels-photo-4706699.jpeg,4.8
CfrFU4DHUz2ANcj,Kia Stinger,Truck,$903,Environmental moment far side close.,33097,2002,Electric,Manual,HoneyDew,"Leehaven, DC",True,https://images.pexels.com/photos/133109/pexels-photo-8631187.jpeg|https://images.pexels.com/photos/321044/pexels-photo-3357832.jpeg,4.3
o9OWjY7JQcnqz1N,Ford Crown Victoria,Truck,$913,Here quickly level his worry process.,98617,2011,Electric,Manual,Orange,"South James, WA",False,https://images.pexels.com/photos/99792/pexels-photo-4357882.jpeg,4.5
HO5SUKCcUnVuXeB,Mazda Millenia,Truck,$586,Experience financial entire avoid represent ability.,37211,2013,Electric,Automatic,PaleGoldenRod,"Dennismouth, TX",True,https://images.pexels.com/photos/570642/pexels-photo-4469128.jpeg|https://images.pexels.com/photos/91099/pexels-photo-2221276.jpeg|https://images.pexels.com/photos/868718/pexels-photo-8686914.jpeg,3.3
4ksC1BkvW8qCzJN,GMC Typhoon,Sedan,$471,Majority set director herself begin.,79293,2005,Electric,Manual,FloralWhite,"New David, OR",False,https://images.pexels.com/photos/611940/pexels-photo-9360244.jpeg|https://images.pexels.com/photos/42602/pexels-photo-7865219.jpeg,3.2
FNfxiKAWuH8c62O,Mazda Tribute,Sedan,$545,Miss field country speech.,72777,2007,Diesel,Automatic,Brown,"Brockhaven, CA",False,https://images.pexels.com/photos/972694/pexels-photo-8306635.jpeg|https://images.pexels.com/photos/468381/pexels-photo-4674247.jpeg|https://images.pexels.com/photos/783984/pexels-photo-9340294.jpeg,3.4
CNryI7aA5V9KYx0,Mazda CX-5,Sedan,$401,Morning performance position face ability hit never use.,17117,2008,Electric,Manual,CadetBlue,"South David, KY",True,https://images.pexels.com/photos/708238/pexels-photo-7702934.jpeg|https://images.pexels.com/photos/74263/pexels-photo-5548997.jpeg,4.6
JeW9nMfvT0XcCj4,Hyundai Santa Cruz,Truck,$528,Parent way effect board blue per.,54230,2006,Diesel,Manual,DarkSeaGreen,"Williamstown, NH",True,https://images.pexels.com/photos/495365/pexels-photo-5989061.jpeg,4.2
lCWzs6aHnZ2oNIu,Audi RS7,Sedan,$803,Color dream maybe contain beyond same.,83497,2009,Electric,Manual,PaleGreen,"Christopherport, FL",False,https://images.pexels.com/photos/761104/pexels-photo-6137408.jpeg,3.2
OMtuFPbLmvf29yp,Hyundai Tiburon,Truck,$552,Hundred car be music.,81263,2009,Diesel,Manual,Cyan,"Martinezfurt, NE",False,https://images.pexels.com/photos/738821/pexels-photo-7716812.jpeg,3.1
hjngxDKBpjV4zNm,Nissan Xterra,Truck,$529,Occur plant base religious relate worker serve.,96324,2020,Gasoline,Manual,LightPink,"South Brianna, DC",False,https://images.pexels.com/photos/301571/pexels-photo-7442608.jpeg,3.6
s2iMQB7B3vhtGRm,Nissan Murano,Truck,$888,Believe pull bill size appear.,52912,2013,Gasoline,Manual,LemonChiffon,"Proctorchester, AS",False,https://images.pexels.com/photos/513580/pexels-photo-8772096.jpeg,3.6
B7hDRomBn5WQAiw,Nissan Maxima,Sedan,$716,But thousand cause interest Republican national goal.,19620,2003,Gasoline,Automatic,NavajoWhite,"Murphyhaven, GU",False,https://images.pexels.com/photos/426405/pexels-photo-7898944.jpeg|https://images.pexels.com/photos/922444/pexels-photo-4239187.jpeg,4.9
ArYimMMBTWmpCLv,Lexus HS,SUV,$612,Listen world tonight like discover model.,45968,2022,Diesel,Automatic,Wheat,"South Elizabeth, HI",False,https://images.pexels.com/photos/993318/pexels-photo-8314301.jpeg|https://images.pexels.com/photos/369687/pexels-photo-9554310.jpeg,4.9
azLUgAiSHuBwUtH,Ford Windstar,SUV,$917,More land base serve their probably.,57372,2018,Diesel,Automatic,FireBrick,"East Yolanda, HI",False,https://images.pexels.com/photos/610372/pexels-photo-5735815.jpeg|https://images.pexels.com/photos/424011/pexels-photo-9992526.jpeg,4.1
QHspz0cl81WXyyq,Kia K900,Sedan,$586,Fall their stage also seek so.,20888,2018,Diesel,Automatic,DarkSlateGray,"New Christopher, NC",False,https://images.pexels.com/photos/842050/pexels-photo-8562167.jpeg|https://images.pexels.com/photos/994153/pexels-photo-6024198.jpeg,3.8
oTIdr8aP9iIU3RO,Dodge Avenger,SUV,$837,Some system manager born.,82285,2004,Electric,Manual,LightSalmon,"North Tanyaside, AS",False,https://images.pexels.com/photos/494079/pexels-photo-6087931.jpeg,4.9
CaXsdTxPnf25T4I,BMW X1,Sedan,$886,Ok like fast watch professor town.,12572,2014,Diesel,Manual,Gainsboro,"Williamsbury, OK",False,https://images.pexels.com/photos/946632/pexels-photo-2887393.jpeg|https://images.pexels.com/photos/570067/pexels-photo-5243215.jpeg,3.4
acAmE0cGIwqj8Np,Mazda Millenia,Sedan,$731,Hot career consumer sign information.,97881,2020,Diesel,Manual,DarkCyan,"South Luis, NH",False,https://images.pexels.com/photos/827692/pexels-photo-1221642.jpeg|https://images.pexels.com/photos/899547/pexels-photo-5026872.jpeg|https://images.pexels.com/photos/2633/pexels-photo-1298677.jpeg,4.2
WQiu0uIkJo7XPqi,Chevrolet Spark,Sedan,$547,Picture walk rather finally bring heavy.,52439,2021,Diesel,Automatic,LightSalmon,"Jasonside, VT",False,https://images.pexels.com/photos/225044/pexels-photo-3430243.jpeg|https://images.pexels.com/photos/515308/pexels-photo-1810647.jpeg,3.8
Of4KCAXseO9U7KF,Kia Sephia,Sedan,$847,Administration everybody partner anyone movie woman body.,34559,2018,Diesel,Manual,Beige,"Lake Michael, AR",True,https://images.pexels.com/photos/31608/pexels-photo-9045095.jpeg|https://images.pexels.com/photos/646934/pexels-photo-7054111.jpeg|https://images.pexels.com/photos/514904/pexels-photo-2861924.jpeg,4.5
y0jqhLOhIK5zZ98,Honda Crosstour,Truck,$865,She only during bit.,94313,2002,Electric,Manual,Cornsilk,"New Rhondachester, NE",False,https://images.pexels.com/photos/643398/pexels-photo-7159898.jpeg,3.9
7MXdZzRj7RsdwXq,BMW 4 Series,Truck,$835,Evening clear buy concern.,36977,2022,Electric,Automatic,Navy,"Lake Billy, IA",True,https://images.pexels.com/photos/419659/pexels-photo-1288454.jpeg,4.0
mUUjGpFTl210R1i,Audi RS5,Sedan,$863,Treat discover during material meeting investment.,47701,2019,Gasoline,Automatic,OrangeRed,"New Heatherton, VT",False,https://images.pexels.com/photos/519275/pexels-photo-5684616.jpeg|https://images.pexels.com/photos/746989/pexels-photo-7025222.jpeg,4.5
6TgAh3IpU2iraEJ,Kia Borrego,SUV,$746,Writer join contain smile today animal.,64461,2015,Diesel,Automatic,MediumPurple,"New Andrew, RI",False,https://images.pexels.com/photos/538122/pexels-photo-3580533.jpeg,3.4
ExN1uHFhVzWU3N3,Toyota C-HR,SUV,$817,Leader compare always democratic.,18824,2016,Diesel,Automatic,DarkBlue,"Chandlerview, TN",True,https://images.pexels.com/photos/499891/pexels-photo-3079218.jpeg|https://images.pexels.com/photos/248696/pexels-photo-7387272.jpeg|https://images.pexels.com/photos/2961/pexels-photo-7037977.jpeg,3.8
SEqUj0uk9wljr1z,Toyota Yaris,SUV,$842,Majority class fight realize drop miss policy.,28329,2005,Gasoline,Automatic,CornflowerBlue,"Lake Sherriview, FM",False,https://images.pexels.com/photos/53188/pexels-photo-3972958.jpeg|https://images.pexels.com/photos/707025/pexels-photo-2084981.jpeg,3.4
mylRv5Hqyg6yzbr,Kia Rio,Sedan,$714,Building establish bit far too.,74889,2003,Diesel,Automatic,IndianRed,"Lake Shannon, NV",True,https://images.pexels.com/photos/299099/pexels-photo-7999529.jpeg|https://images.pexels.com/photos/226424/pexels-photo-4173968.jpeg,4.1
zxQ240PF32sVPBx,Honda Insight,Truck,$523,Speak upon second itself subject.,60248,2008,Diesel,Manual,BlanchedAlmond,"Davisview, WI",True,https://images.pexels.com/photos/788983/pexels-photo-1781778.jpeg|https://images.pexels.com/photos/352060/pexels-photo-1925275.jpeg|https://images.pexels.com/photos/968506/pexels-photo-8808120.jpeg,4.8
YtFg1BMKN82Hwq0,Toyota MR2,SUV,$705,Buy admit again concern home consumer change.,75435,2011,Diesel,Automatic,Teal,"West Jefferyton, UT",False,https://images.pexels.com/photos/763657/pexels-photo-8024873.jpeg|https://images.pexels.com/photos/286888/pexels-photo-1984195.jpeg|https://images.pexels.com/photos/123363/pexels-photo-4393734.jpeg,3.2
DLmFTtvzyttVwnW,Subaru Crosstrek Hybrid,SUV,$927,Leave happen area happy traditional able month skin.,26561,2008,Diesel,Automatic,DarkOliveGreen,"Jameshaven, FM",True,https://images.pexels.com/photos/480299/pexels-photo-6616050.jpeg,4.5
Ql8h38IvbQ38CCq,Audi A7,Truck,$937,Instead PM simply fly image.,81001,2018,Electric,Manual,DarkSlateBlue,"Mooneyfort, OR",False,https://images.pexels.com/photos/135425/pexels-photo-8921674.jpeg|https://images.pexels.com/photos/816847/pexels-photo-7765096.jpeg,4.5
RcVaeKvGKo0Lv10,BMW X4,Sedan,$697,Lot end town mother many drive show.,35348,2015,Diesel,Manual,Cornsilk,"Lake Sandra, KY",True,https://images.pexels.com/photos/628931/pexels-photo-4390322.jpeg|https://images.pexels.com/photos/942853/pexels-photo-7902353.jpeg|https://images.pexels.com/photos/325528/pexels-photo-9607397.jpeg,3.0
lnoaF3hW2m11sBT,Honda Element,Truck,$889,Result news floor forget fine energy.,94420,2009,Electric,Automatic,SlateGray,"Meganside, MS",True,https://images.pexels.com/photos/309761/pexels-photo-2763895.jpeg|https://images.pexels.com/photos/934288/pexels-photo-9803470.jpeg,3.4
mQ4XjjYOz7KhK2f,BMW i8,Sedan,$851,Body wear half car stand.,82682,2020,Electric,Automatic,DarkMagenta,"West Mistyview, VA",True,https://images.pexels.com/photos/46899/pexels-photo-5961431.jpeg|https://images.pexels.com/photos/495310/pexels-photo-7550118.jpeg|https://images.pexels.com/photos/866106/pexels-photo-1999888.jpeg,3.3
xHwxwPo5JZr6IyP,BMW i8,SUV,$491,Responsibility success another fund.,83947,2003,Gasoline,Manual,MediumSlateBlue,"Port Patricia, CA",True,https://images.pexels.com/photos/181580/pexels-photo-1086123.jpeg,4.3
4MzqKvPOyfKTAav,Chevrolet Spark,Truck,$532,Series how worry happy.,29829,2008,Gasoline,Automatic,DarkGreen,"South Kaylamouth, NH",True,https://images.pexels.com/photos/661198/pexels-photo-5118431.jpeg|https://images.pexels.com/photos/152311/pexels-photo-3058387.jpeg,4.4
5Rk8NjrxIXTtdtH,GMC Typhoon,Sedan,$727,Answer cost up myself enjoy.,39831,2008,Gasoline,Automatic,Green,"South Randystad, CO",False,https://images.pexels.com/photos/859419/pexels-photo-4414083.jpeg,4.0
RB69Y0FBlEMtsHe,Toyota Yaris,SUV,$453,Adult study brother anything thought.,85074,2002,Diesel,Automatic,Azure,"Lanceburgh, MA",False,https://images.pexels.com/photos/24374/pexels-photo-5459536.jpeg|https://images.pexels.com/photos/453542/pexels-photo-1438465.jpeg|https://images.pexels.com/photos/269744/pexels-photo-8067048.jpeg,3.7
n7pKafV0RtPR4R8,BMW X4,Sedan,$798,Beyond half art.,60417,2009,Diesel,Manual,Lime,"Port Melaniemouth, MD",False,https://images.pexels.com/photos/149102/pexels-photo-4906684.jpeg,3.4
te5qnPLgBFEC7Ag,Hyundai Nexo,Sedan,$495,Hit realize son base.,88338,2018,Electric,Automatic,Plum,"Jakehaven, KY",False,https://images.pexels.com/photos/904246/pexels-photo-1631846.jpeg|https://images.pexels.com/photos/732748/pexels-photo-3833365.jpeg,4.0
XIe8146qBhpRqqI,Toyota Venza,Sedan,$937,Power certainly future or civil.,56536,2016,Electric,Automatic,MintCream,"Lake Vickimouth, RI",True,https://images.pexels.com/photos/592924/pexels-photo-9685889.jpeg|https://images.pexels.com/photos/103363/pexels-photo-5292857.jpeg,4.3
6PTVaSVOKjciqv6,Honda Insight,Sedan,$836,Building toward just term.,65856,2021,Electric,Manual,PowderBlue,"Wagnerburgh, OR",True,https://images.pexels.com/photos/255318/pexels-photo-4962685.jpeg|https://images.pexels.com/photos/610303/pexels-photo-6901824.jpeg,4.5
IOLZEbRKLRxLC2u,Ford Windstar,Sedan,$543,Rock add else a phone beat together.,31158,2011,Diesel,Manual,GoldenRod,"Rossview, AL",True,https://images.pexels.com/photos/973055/pexels-photo-2001849.jpeg|https://images.pexels.com/photos/962938/pexels-photo-8477844.jpeg|https://images.pexels.com/photos/946055/pexels-photo-9877746.jpeg,3.6
q73SnUq77NqLBTQ,Dodge Avenger,Sedan,$771,Major start region enter set maintain fish.,32394,2014,Electric,Automatic,DarkGoldenRod,"Shawstad, MD",True,https://images.pexels.com/photos/619905/pexels-photo-9351862.jpeg|https://images.pexels.com/photos/677394/pexels-photo-7477973.jpeg,4.2
